Paper Name,Authors,PDF Link
BoxDiff: Text-to-Image Synthesis with Training-Free Box-Constrained Diffusion,"Xie, Jinheng, Li, Yuexiang, Huang, Yawen, Liu, Haozhe, Zhang, Wentian, Zheng, Yefeng, Shou, Mike Zheng",https://openaccess.thecvf.com/content/ICCV2023/papers/Xie_BoxDiff_Text-to-Image_Synthesis_with_Training-Free_Box-Constrained_Diffusion_ICCV_2023_paper.pdf
Generalizing Neural Human Fitting to Unseen Poses With Articulated SE(3) Equivariance,"Feng, Haiwen, Kulits, Peter, Liu, Shichen, Black, Michael J., Abrevaya, Victoria Fernandez",https://openaccess.thecvf.com/content/ICCV2023/papers/Feng_Generalizing_Neural_Human_Fitting_to_Unseen_Poses_With_Articulated_SE3_ICCV_2023_paper.pdf
Rapid Network Adaptation: Learning to Adapt Neural Networks Using Test-Time Feedback,"Yeo, Teresa, Kar, O\u{g",https://openaccess.thecvf.com/content/ICCV2023/papers/Yeo_Rapid_Network_Adaptation_Learning_to_Adapt_Neural_Networks_Using_Test-Time_ICCV_2023_paper.pdf
Theoretical and Numerical Analysis of 3D Reconstruction Using Point and Line Incidences,"Rydell, Felix, Shehu, Elima, Torres, Ang\'elica",https://openaccess.thecvf.com/content/ICCV2023/papers/Rydell_Theoretical_and_Numerical_Analysis_of_3D_Reconstruction_Using_Point_and_ICCV_2023_paper.pdf
Explaining Adversarial Robustness of Neural Networks from Clustering Effect Perspective,"Jin, Yulin, Zhang, Xiaoyu, Lou, Jian, Ma, Xu, Wang, Zilong, Chen, Xiaofeng",https://openaccess.thecvf.com/content/ICCV2023/papers/Jin_Explaining_Adversarial_Robustness_of_Neural_Networks_from_Clustering_Effect_Perspective_ICCV_2023_paper.pdf
Leaping Into Memories: Space-Time Deep Feature Synthesis,"Stergiou, Alexandros, Deligiannis, Nikos",https://openaccess.thecvf.com/content/ICCV2023/papers/Stergiou_Leaping_Into_Memories_Space-Time_Deep_Feature_Synthesis_ICCV_2023_paper.pdf
Improving Generalization in Visual Reinforcement Learning via Conflict-aware Gradient Agreement Augmentation,"Liu, Siao, Chen, Zhaoyu, Liu, Yang, Wang, Yuzheng, Yang, Dingkang, Zhao, Zhile, Zhou, Ziqing, Yi, Xie, Li, Wei, Zhang, Wenqiang, Gan, Zhongxue",https://openaccess.thecvf.com/content/ICCV2023/papers/Liu_Improving_Generalization_in_Visual_Reinforcement_Learning_via_Conflict-aware_Gradient_Agreement_ICCV_2023_paper.pdf
Graph Matching with Bi-level Noisy Correspondence,"Lin, Yijie, Yang, Mouxing, Yu, Jun, Hu, Peng, Zhang, Changqing, Peng, Xi",https://openaccess.thecvf.com/content/ICCV2023/papers/Lin_Graph_Matching_with_Bi-level_Noisy_Correspondence_ICCV_2023_paper.pdf
Learning from Noisy Pseudo Labels for Semi-Supervised Temporal Action Localization,"Xia, Kun, Wang, Le, Zhou, Sanping, Hua, Gang, Tang, Wei",https://openaccess.thecvf.com/content/ICCV2023/papers/Xia_Learning_from_Noisy_Pseudo_Labels_for_Semi-Supervised_Temporal_Action_Localization_ICCV_2023_paper.pdf
InfiniCity: Infinite-Scale City Synthesis,"Lin, Chieh Hubert, Lee, Hsin-Ying, Menapace, Willi, Chai, Menglei, Siarohin, Aliaksandr, Yang, Ming-Hsuan, Tulyakov, Sergey",https://openaccess.thecvf.com/content/ICCV2023/papers/Lin_InfiniCity_Infinite-Scale_City_Synthesis_ICCV_2023_paper.pdf
OpenOccupancy: A Large Scale Benchmark for Surrounding Semantic Occupancy Perception,"Wang, Xiaofeng, Zhu, Zheng, Xu, Wenbo, Zhang, Yunpeng, Wei, Yi, Chi, Xu, Ye, Yun, Du, Dalong, Lu, Jiwen, Wang, Xingang",https://openaccess.thecvf.com/content/ICCV2023/papers/Wang_OpenOccupancy_A_Large_Scale_Benchmark_for_Surrounding_Semantic_Occupancy_Perception_ICCV_2023_paper.pdf
Weakly-Supervised Text-Driven Contrastive Learning for Facial Behavior Understanding,"Zhang, Xiang, Wang, Taoyue, Li, Xiaotian, Yang, Huiyuan, Yin, Lijun",https://openaccess.thecvf.com/content/ICCV2023/papers/Zhang_Weakly-Supervised_Text-Driven_Contrastive_Learning_for_Facial_Behavior_Understanding_ICCV_2023_paper.pdf
Box-based Refinement for Weakly Supervised and Unsupervised Localization Tasks,"Gomel, Eyal, Shaharbany, Tal, Wolf, Lior",https://openaccess.thecvf.com/content/ICCV2023/papers/Gomel_Box-based_Refinement_for_Weakly_Supervised_and_Unsupervised_Localization_Tasks_ICCV_2023_paper.pdf
Activate and Reject: Towards Safe Domain Generalization under Category Shift,"Chen, Chaoqi, Tang, Luyao, Tao, Leitian, Zhou, Hong-Yu, Huang, Yue, Han, Xiaoguang, Yu, Yizhou",https://openaccess.thecvf.com/content/ICCV2023/papers/Chen_Activate_and_Reject_Towards_Safe_Domain_Generalization_under_Category_Shift_ICCV_2023_paper.pdf
PRIOR: Prototype Representation Joint Learning from Medical Images and Reports,"Cheng, Pujin, Lin, Li, Lyu, Junyan, Huang, Yijin, Luo, Wenhan, Tang, Xiaoying",https://openaccess.thecvf.com/content/ICCV2023/papers/Cheng_PRIOR_Prototype_Representation_Joint_Learning_from_Medical_Images_and_Reports_ICCV_2023_paper.pdf
Dynamic Mesh Recovery from Partial Point Cloud Sequence,"Jang, Hojun, Kim, Minkwan, Bae, Jinseok, Kim, Young Min",https://openaccess.thecvf.com/content/ICCV2023/papers/Jang_Dynamic_Mesh_Recovery_from_Partial_Point_Cloud_Sequence_ICCV_2023_paper.pdf
WDiscOOD: Out-of-Distribution Detection via Whitened Linear Discriminant Analysis,"Chen, Yiye, Lin, Yunzhi, Xu, Ruinian, Vela, Patricio A.",https://openaccess.thecvf.com/content/ICCV2023/papers/Chen_WDiscOOD_Out-of-Distribution_Detection_via_Whitened_Linear_Discriminant_Analysis_ICCV_2023_paper.pdf
Boosting Few-shot Action Recognition with Graph-guided Hybrid Matching,"Xing, Jiazheng, Wang, Mengmeng, Ruan, Yudi, Chen, Bofan, Guo, Yaowei, Mu, Boyu, Dai, Guang, Wang, Jingdong, Liu, Yong",https://openaccess.thecvf.com/content/ICCV2023/papers/Xing_Boosting_Few-shot_Action_Recognition_with_Graph-guided_Hybrid_Matching_ICCV_2023_paper.pdf
Neural Deformable Models for 3D Bi-Ventricular Heart Shape Reconstruction and Modeling from 2D Sparse Cardiac Magnetic Resonance Imaging,"Ye, Meng, Yang, Dong, Kanski, Mikael, Axel, Leon, Metaxas, Dimitris",https://openaccess.thecvf.com/content/ICCV2023/papers/Ye_Neural_Deformable_Models_for_3D_Bi-Ventricular_Heart_Shape_Reconstruction_and_ICCV_2023_paper.pdf
Vision HGNN: An Image is More than a Graph of Nodes,"Han, Yan, Wang, Peihao, Kundu, Souvik, Ding, Ying, Wang, Zhangyang",https://openaccess.thecvf.com/content/ICCV2023/papers/Han_Vision_HGNN_An_Image_is_More_than_a_Graph_of_ICCV_2023_paper.pdf
Nonrigid Object Contact Estimation With Regional Unwrapping Transformer,"Xie, Wei, Zhao, Zimeng, Li, Shiying, Zuo, Binghui, Wang, Yangang",https://openaccess.thecvf.com/content/ICCV2023/papers/Xie_Nonrigid_Object_Contact_Estimation_With_Regional_Unwrapping_Transformer_ICCV_2023_paper.pdf
Diffusion in Style,"Everaert, Martin Nicolas, Bocchio, Marco, Arpa, Sami, S\""usstrunk, Sabine, Achanta, Radhakrishna",https://openaccess.thecvf.com/content/ICCV2023/papers/Everaert_Diffusion_in_Style_ICCV_2023_paper.pdf
FunnyBirds: A Synthetic Vision Dataset for a Part-Based Analysis of Explainable AI Methods,"Hesse, Robin, Schaub-Meyer, Simone, Roth, Stefan",https://openaccess.thecvf.com/content/ICCV2023/papers/Hesse_FunnyBirds_A_Synthetic_Vision_Dataset_for_a_Part-Based_Analysis_of_ICCV_2023_paper.pdf
Deformable Neural Radiance Fields using RGB and Event Cameras,"Ma, Qi, Paudel, Danda Pani, Chhatkuli, Ajad, Van Gool, Luc",https://openaccess.thecvf.com/content/ICCV2023/papers/Ma_Deformable_Neural_Radiance_Fields_using_RGB_and_Event_Cameras_ICCV_2023_paper.pdf
BeLFusion: Latent Diffusion for Behavior-Driven Human Motion Prediction,"Barquero, German, Escalera, Sergio, Palmero, Cristina",https://openaccess.thecvf.com/content/ICCV2023/papers/Barquero_BeLFusion_Latent_Diffusion_for_Behavior-Driven_Human_Motion_Prediction_ICCV_2023_paper.pdf
Semi-supervised Semantics-guided Adversarial Training for Robust Trajectory Prediction,"Jiao, Ruochen, Liu, Xiangguo, Sato, Takami, Chen, Qi Alfred, Zhu, Qi",https://openaccess.thecvf.com/content/ICCV2023/papers/Jiao_Semi-supervised_Semantics-guided_Adversarial_Training_for_Robust_Trajectory_Prediction_ICCV_2023_paper.pdf
Linear-Covariance Loss for End-to-End Learning of 6D Pose Estimation,"Liu, Fulin, Hu, Yinlin, Salzmann, Mathieu",https://openaccess.thecvf.com/content/ICCV2023/papers/Liu_Linear-Covariance_Loss_for_End-to-End_Learning_of_6D_Pose_Estimation_ICCV_2023_paper.pdf
RLSAC: Reinforcement Learning Enhanced Sample Consensus for End-to-End Robust Estimation,"Nie, Chang, Wang, Guangming, Liu, Zhe, Cavalli, Luca, Pollefeys, Marc, Wang, Hesheng",https://openaccess.thecvf.com/content/ICCV2023/papers/Nie_RLSAC_Reinforcement_Learning_Enhanced_Sample_Consensus_for_End-to-End_Robust_Estimation_ICCV_2023_paper.pdf
CleanCLIP: Mitigating Data Poisoning Attacks in Multimodal Contrastive Learning,"Bansal, Hritik, Singhi, Nishad, Yang, Yu, Yin, Fan, Grover, Aditya, Chang, Kai-Wei",https://openaccess.thecvf.com/content/ICCV2023/papers/Bansal_CleanCLIP_Mitigating_Data_Poisoning_Attacks_in_Multimodal_Contrastive_Learning_ICCV_2023_paper.pdf
Multi-Frequency Representation Enhancement with Privilege Information for Video Super-Resolution,"Li, Fei, Zhang, Linfeng, Liu, Zikun, Lei, Juan, Li, Zhenbo",https://openaccess.thecvf.com/content/ICCV2023/papers/Li_Multi-Frequency_Representation_Enhancement_with_Privilege_Information_for_Video_Super-Resolution_ICCV_2023_paper.pdf
Self-supervised Pre-training for Mirror Detection,"Lin, Jiaying, Lau, Rynson W.H.",https://openaccess.thecvf.com/content/ICCV2023/papers/Lin_Self-supervised_Pre-training_for_Mirror_Detection_ICCV_2023_paper.pdf
GlowGAN: Unsupervised Learning of HDR Images from LDR Images in the Wild,"Wang, Chao, Serrano, Ana, Pan, Xingang, Chen, Bin, Myszkowski, Karol, Seidel, Hans-Peter, Theobalt, Christian, Leimk\""uhler, Thomas",https://openaccess.thecvf.com/content/ICCV2023/papers/Wang_GlowGAN_Unsupervised_Learning_of_HDR_Images_from_LDR_Images_in_ICCV_2023_paper.pdf
Cumulative Spatial Knowledge Distillation for Vision Transformers,"Zhao, Borui, Song, Renjie, Liang, Jiajun",https://openaccess.thecvf.com/content/ICCV2023/papers/Zhao_Cumulative_Spatial_Knowledge_Distillation_for_Vision_Transformers_ICCV_2023_paper.pdf
Dual Pseudo-Labels Interactive Self-Training for Semi-Supervised Visible-Infrared Person Re-Identification,"Shi, Jiangming, Zhang, Yachao, Yin, Xiangbo, Xie, Yuan, Zhang, Zhizhong, Fan, Jianping, Shi, Zhongchao, Qu, Yanyun",https://openaccess.thecvf.com/content/ICCV2023/papers/Shi_Dual_Pseudo-Labels_Interactive_Self-Training_for_Semi-Supervised_Visible-Infrared_Person_Re-Identification_ICCV_2023_paper.pdf
Less is More: Focus Attention for Efficient DETR,"Zheng, Dehua, Dong, Wenhui, Hu, Hailin, Chen, Xinghao, Wang, Yunhe",https://openaccess.thecvf.com/content/ICCV2023/papers/Zheng_Less_is_More_Focus_Attention_for_Efficient_DETR_ICCV_2023_paper.pdf
Efficient Controllable Multi-Task Architectures,"Aich, Abhishek, Schulter, Samuel, Roy-Chowdhury, Amit K., Chandraker, Manmohan, Suh, Yumin",https://openaccess.thecvf.com/content/ICCV2023/papers/Aich_Efficient_Controllable_Multi-Task_Architectures_ICCV_2023_paper.pdf
HumanSD: A Native Skeleton-Guided Diffusion Model for Human Image Generation,"Ju, Xuan, Zeng, Ailing, Zhao, Chenchen, Wang, Jianan, Zhang, Lei, Xu, Qiang",https://openaccess.thecvf.com/content/ICCV2023/papers/Ju_HumanSD_A_Native_Skeleton-Guided_Diffusion_Model_for_Human_Image_Generation_ICCV_2023_paper.pdf
Lens Parameter Estimation for Realistic Depth of Field Modeling,"Pich\'e-Meunier, Dominique, Hold-Geoffroy, Yannick, Zhang, Jianming, Lalonde, Jean-Fran\c{c",https://openaccess.thecvf.com/content/ICCV2023/papers/Piche-Meunier_Lens_Parameter_Estimation_for_Realistic_Depth_of_Field_Modeling_ICCV_2023_paper.pdf
Learned Compressive Representations for Single-Photon 3D Imaging,"Gutierrez-Barragan, Felipe, Mu, Fangzhou, Ardelean, Andrei, Ingle, Atul, Bruschini, Claudio, Charbon, Edoardo, Li, Yin, Gupta, Mohit, Velten, Andreas",https://openaccess.thecvf.com/content/ICCV2023/papers/Gutierrez-Barragan_Learned_Compressive_Representations_for_Single-Photon_3D_Imaging_ICCV_2023_paper.pdf
Alignment-free HDR Deghosting with Semantics Consistent Transformer,"Tel, Steven, Wu, Zongwei, Zhang, Yulun, Heyrman, Barth\'el\'emy, Demonceaux, C\'edric, Timofte, Radu, Ginhac, Dominique",https://openaccess.thecvf.com/content/ICCV2023/papers/Tel_Alignment-free_HDR_Deghosting_with_Semantics_Consistent_Transformer_ICCV_2023_paper.pdf
Semantic-Aware Implicit Template Learning via Part Deformation Consistency,"Kim, Sihyeon, Joo, Minseok, Lee, Jaewon, Ko, Juyeon, Cha, Juhan, Kim, Hyunwoo J.",https://openaccess.thecvf.com/content/ICCV2023/papers/Kim_Semantic-Aware_Implicit_Template_Learning_via_Part_Deformation_Consistency_ICCV_2023_paper.pdf
"HRS-Bench: Holistic, Reliable and Scalable Benchmark for Text-to-Image Models","Bakr, Eslam Mohamed, Sun, Pengzhan, Shen, Xiaoqian, Khan, Faizan Farooq, Li, Li Erran, Elhoseiny, Mohamed",https://openaccess.thecvf.com/content/ICCV2023/papers/Bakr_HRS-Bench_Holistic_Reliable_and_Scalable_Benchmark_for_Text-to-Image_Models_ICCV_2023_paper.pdf
Multi3DRefer: Grounding Text Description to Multiple 3D Objects,"Zhang, Yiming, Gong, ZeMing, Chang, Angel X.",https://openaccess.thecvf.com/content/ICCV2023/papers/Zhang_Multi3DRefer_Grounding_Text_Description_to_Multiple_3D_Objects_ICCV_2023_paper.pdf
Examining Autoexposure for Challenging Scenes,"Tedla, SaiKiran, Yang, Beixuan, Brown, Michael S.",https://openaccess.thecvf.com/content/ICCV2023/papers/Tedla_Examining_Autoexposure_for_Challenging_Scenes_ICCV_2023_paper.pdf
DiffCloth: Diffusion Based Garment Synthesis and Manipulation via Structural Cross-modal Semantic Alignment,"Zhang, Xujie, Yang, Binbin, Kampffmeyer, Michael C., Zhang, Wenqing, Zhang, Shiyue, Lu, Guansong, Lin, Liang, Xu, Hang, Liang, Xiaodan",https://openaccess.thecvf.com/content/ICCV2023/papers/Zhang_DiffCloth_Diffusion_Based_Garment_Synthesis_and_Manipulation_via_Structural_Cross-modal_ICCV_2023_paper.pdf
Improved Visual Fine-tuning with Natural Language Supervision,"Wang, Junyang, Xu, Yuanhong, Hu, Juhua, Yan, Ming, Sang, Jitao, Qian, Qi",https://openaccess.thecvf.com/content/ICCV2023/papers/Wang_Improved_Visual_Fine-tuning_with_Natural_Language_Supervision_ICCV_2023_paper.pdf
Person Re-Identification without Identification via Event anonymization,"Ahmad, Shafiq, Morerio, Pietro, Del Bue, Alessio",https://openaccess.thecvf.com/content/ICCV2023/papers/Ahmad_Person_Re-Identification_without_Identification_via_Event_anonymization_ICCV_2023_paper.pdf
GRAM-HD: 3D-Consistent Image Generation at High Resolution with Generative Radiance Manifolds,"Xiang, Jianfeng, Yang, Jiaolong, Deng, Yu, Tong, Xin",https://openaccess.thecvf.com/content/ICCV2023/papers/Xiang_GRAM-HD_3D-Consistent_Image_Generation_at_High_Resolution_with_Generative_Radiance_ICCV_2023_paper.pdf
Small Object Detection via Coarse-to-fine Proposal Generation and Imitation Learning,"Yuan, Xiang, Cheng, Gong, Yan, Kebing, Zeng, Qinghua, Han, Junwei",https://openaccess.thecvf.com/content/ICCV2023/papers/Yuan_Small_Object_Detection_via_Coarse-to-fine_Proposal_Generation_and_Imitation_Learning_ICCV_2023_paper.pdf
Anomaly Detection Under Distribution Shift,"Cao, Tri, Zhu, Jiawen, Pang, Guansong",https://openaccess.thecvf.com/content/ICCV2023/papers/Cao_Anomaly_Detection_Under_Distribution_Shift_ICCV_2023_paper.pdf
Class Prior-Free Positive-Unlabeled Learning with Taylor Variational Loss for Hyperspectral Remote Sensing Imagery,"Zhao, Hengwei, Wang, Xinyu, Li, Jingtao, Zhong, Yanfei",https://openaccess.thecvf.com/content/ICCV2023/papers/Zhao_Class_Prior-Free_Positive-Unlabeled_Learning_with_Taylor_Variational_Loss_for_Hyperspectral_ICCV_2023_paper.pdf
HoloAssist: an Egocentric Human Interaction Dataset for Interactive AI Assistants in the Real World,"Wang, Xin, Kwon, Taein, Rad, Mahdi, Pan, Bowen, Chakraborty, Ishani, Andrist, Sean, Bohus, Dan, Feniello, Ashley, Tekin, Bugra, Frujeri, Felipe Vieira, Joshi, Neel, Pollefeys, Marc",https://openaccess.thecvf.com/content/ICCV2023/papers/Wang_HoloAssist_an_Egocentric_Human_Interaction_Dataset_for_Interactive_AI_Assistants_ICCV_2023_paper.pdf
Self-Feedback DETR for Temporal Action Detection,"Kim, Jihwan, Lee, Miso, Heo, Jae-Pil",https://openaccess.thecvf.com/content/ICCV2023/papers/Kim_Self-Feedback_DETR_for_Temporal_Action_Detection_ICCV_2023_paper.pdf
StableVideo: Text-driven Consistency-aware Diffusion Video Editing,"Chai, Wenhao, Guo, Xun, Wang, Gaoang, Lu, Yan",https://openaccess.thecvf.com/content/ICCV2023/papers/Chai_StableVideo_Text-driven_Consistency-aware_Diffusion_Video_Editing_ICCV_2023_paper.pdf
PIRNet: Privacy-Preserving Image Restoration Network via Wavelet Lifting,"Deng, Xin, Gao, Chao, Xu, Mai",https://openaccess.thecvf.com/content/ICCV2023/papers/Deng_PIRNet_Privacy-Preserving_Image_Restoration_Network_via_Wavelet_Lifting_ICCV_2023_paper.pdf
LAW-Diffusion: Complex Scene Generation by Diffusion with Layouts,"Yang, Binbin, Luo, Yi, Chen, Ziliang, Wang, Guangrun, Liang, Xiaodan, Lin, Liang",https://openaccess.thecvf.com/content/ICCV2023/papers/Yang_LAW-Diffusion_Complex_Scene_Generation_by_Diffusion_with_Layouts_ICCV_2023_paper.pdf
Multi-Label Knowledge Distillation,"Yang, Penghui, Xie, Ming-Kun, Zong, Chen-Chen, Feng, Lei, Niu, Gang, Sugiyama, Masashi, Huang, Sheng-Jun",https://openaccess.thecvf.com/content/ICCV2023/papers/Yang_Multi-Label_Knowledge_Distillation_ICCV_2023_paper.pdf
Towards Geospatial Foundation Models via Continual Pretraining,"Mendieta, Mat{\'\i",https://openaccess.thecvf.com/content/ICCV2023/papers/Mendieta_Towards_Geospatial_Foundation_Models_via_Continual_Pretraining_ICCV_2023_paper.pdf
ConSlide: Asynchronous Hierarchical Interaction Transformer with Breakup-Reorganize Rehearsal for Continual Whole Slide Image Analysis,"Huang, Yanyan, Zhao, Weiqin, Wang, Shujun, Fu, Yu, Jiang, Yuming, Yu, Lequan",https://openaccess.thecvf.com/content/ICCV2023/papers/Huang_ConSlide_Asynchronous_Hierarchical_Interaction_Transformer_with_Breakup-Reorganize_Rehearsal_for_Continual_ICCV_2023_paper.pdf
RepQ-ViT: Scale Reparameterization for Post-Training Quantization of Vision Transformers,"Li, Zhikai, Xiao, Junrui, Yang, Lianwei, Gu, Qingyi",https://openaccess.thecvf.com/content/ICCV2023/papers/Li_RepQ-ViT_Scale_Reparameterization_for_Post-Training_Quantization_of_Vision_Transformers_ICCV_2023_paper.pdf
Enhancing Privacy Preservation in Federated Learning via Learning Rate Perturbation,"Wan, Guangnian, Du, Haitao, Yuan, Xuejing, Yang, Jun, Chen, Meiling, Xu, Jie",https://openaccess.thecvf.com/content/ICCV2023/papers/Wan_Enhancing_Privacy_Preservation_in_Federated_Learning_via_Learning_Rate_Perturbation_ICCV_2023_paper.pdf
UMC: A Unified Bandwidth-efficient and Multi-resolution based Collaborative Perception Framework,"Wang, Tianhang, Chen, Guang, Chen, Kai, Liu, Zhengfa, Zhang, Bo, Knoll, Alois, Jiang, Changjun",https://openaccess.thecvf.com/content/ICCV2023/papers/Wang_UMC_A_Unified_Bandwidth-efficient_and_Multi-resolution_based_Collaborative_Perception_Framework_ICCV_2023_paper.pdf
Viewing Graph Solvability in Practice,"Arrigoni, Federica, Pajdla, Tomas, Fusiello, Andrea",https://openaccess.thecvf.com/content/ICCV2023/papers/Arrigoni_Viewing_Graph_Solvability_in_Practice_ICCV_2023_paper.pdf
SATR: Zero-Shot Semantic Segmentation of 3D Shapes,"Abdelreheem, Ahmed, Skorokhodov, Ivan, Ovsjanikov, Maks, Wonka, Peter",https://openaccess.thecvf.com/content/ICCV2023/papers/Abdelreheem_SATR_Zero-Shot_Semantic_Segmentation_of_3D_Shapes_ICCV_2023_paper.pdf
ReactioNet: Learning High-Order Facial Behavior from Universal Stimulus-Reaction by Dyadic Relation Reasoning,"Li, Xiaotian, Wang, Taoyue, Zhao, Geran, Zhang, Xiang, Kang, Xi, Yin, Lijun",https://openaccess.thecvf.com/content/ICCV2023/papers/Li_ReactioNet_Learning_High-Order_Facial_Behavior_from_Universal_Stimulus-Reaction_by_Dyadic_ICCV_2023_paper.pdf
Pseudo Flow Consistency for Self-Supervised 6D Object Pose Estimation,"Hai, Yang, Song, Rui, Li, Jiaojiao, Ferstl, David, Hu, Yinlin",https://openaccess.thecvf.com/content/ICCV2023/papers/Hai_Pseudo_Flow_Consistency_for_Self-Supervised_6D_Object_Pose_Estimation_ICCV_2023_paper.pdf
Emotional Listener Portrait: Neural Listener Head Generation with Emotion,"Song, Luchuan, Yin, Guojun, Jin, Zhenchao, Dong, Xiaoyi, Xu, Chenliang",https://openaccess.thecvf.com/content/ICCV2023/papers/Song_Emotional_Listener_Portrait_Neural_Listener_Head_Generation_with_Emotion_ICCV_2023_paper.pdf
